Fecha,Strike,Vol_call,Vol_put
2024-04-26,9000.0,2.6198087705124142,1.2203372523085434
2024-04-26,9100.0,2.5164419933727316,1.1596994432575007
2024-04-26,9200.0,2.413371802545609,1.099409151518937
2024-04-26,9300.0,2.3105200269309902,1.0394330017209195
2024-04-26,9400.0,2.2078014824560577,0.9797351279757694
2024-04-26,9500.0,2.105122304681102,0.9202765076790804
2024-04-26,9600.0,2.002377814392564,0.8610140972959905
2024-04-26,9700.0,1.8994497398447923,0.8018996889766047
2024-04-26,9800.0,1.796202535119492,0.7428783643338318
2024-04-26,9850.0,1.7444109874060456,0.7133831008059678
2024-04-26,9900.0,1.692478399755518,0.6838863510321331
2024-04-26,9950.0,1.6403804419426768,0.6543782603182742
2024-04-26,10000.0,1.588090383418137,0.6248479656324138
2024-04-26,10025.0,1.5618642110957757,0.6100707763682546
2024-04-26,10050.0,1.535578697793909,0.5952834090598913
2024-04-26,10075.0,1.509229636872169,0.5804841316165208
2024-04-26,10100.0,1.4828125808884716,0.5656711049638969
2024-04-26,10125.0,1.456322820020223,0.5508423721247226
2024-04-26,10150.0,1.4297553579564841,0.5359958458277979
2024-04-26,10175.0,1.3867320809454395,0.5211292943861671
2024-04-26,10200.0,1.3642003576075514,0.5062403255475842
2024-04-26,10225.0,1.3374722999744038,0.49132636793532525
2024-04-26,10250.0,1.3106433354768292,0.4763846496274857
2024-04-26,10275.0,1.2837065546666533,0.46141217330869705
2024-04-26,10300.0,1.2566545355213876,0.4464056872937324
2024-04-26,10325.0,1.2488462624780903,0.4313616515440299
2024-04-26,10350.0,1.2213617820118385,0.41627619756850237
2024-04-26,10375.0,1.1937357566576008,0.401145080793825
2024-04-26,10400.0,1.1659580687262077,0.3859636235848756
2024-04-26,10425.0,1.1380177043465425,0.37072664654818993
2024-04-26,10450.0,1.109902634399171,0.35542838500489987
2024-04-26,10475.0,1.0815996743159586,0.34006238648398174
2024-04-26,10500.0,1.0530943179648589,0.32462138363816173
2024-04-26,10525.0,1.0243705395061249,0.3090971348913674
2024-04-26,10550.0,0.995410555322996,0.2934802221279473
2024-04-26,10575.0,0.9661945357194556,0.2777597901943008
2024-04-26,10600.0,0.9367002527749514,0.26192320617728576
2024-04-26,10625.0,0.9069026461587028,0.24595560570432723
2024-04-26,10650.0,0.8767732822362077,0.22983927634259962
2024-04-26,10675.0,0.8429082614613106,0.21355279959546938
2024-04-26,10700.0,0.8120471454264961,0.19706982359821276
2024-04-26,10725.0,0.7807403683720371,0.18035724924028884
2024-04-26,10750.0,0.7489367533161618,0.16337244172131749
2024-04-26,10775.0,0.7198143810423758,0.1460587313132535
2024-04-26,10800.0,0.6867919105553294,0.12833769649491214
2024-04-26,10825.0,0.6562301044462643,0.11009483005748873
2024-04-26,10850.0,0.6279388897074759,0.09114984638140154
2024-04-26,10875.0,0.59233408823368,0.06863675080231264
2024-04-26,10900.0,0.5431475039919154,0.0515876529706442
2024-04-26,10925.0,0.5298833845746792,0.03499223618208083
2024-04-26,10950.0,0.5024666728145014,
2024-04-26,10975.0,0.469931556717874,
2024-04-26,11000.0,0.4348958717164091,
2024-04-26,11025.0,0.4223039943742634,
2024-04-26,11050.0,0.39703874031338404,
2024-04-26,11075.0,0.37797120784580257,
2024-04-26,11100.0,0.3582324201712877,
2024-04-26,11125.0,0.3411121341203151,
2024-04-26,11150.0,0.3268856889091219,
2024-04-26,11175.0,0.31628693125469504,
2024-04-26,11200.0,0.31604894149097273,
2024-04-26,11225.0,0.3004168430142453,
2024-04-26,11250.0,0.2866356297215705,
2024-04-26,11275.0,0.2769987679252774,
2024-04-26,11300.0,0.2704808216148591,
2024-04-26,11325.0,0.27137666870910276,
2024-04-26,11350.0,0.3051313612048992,
2024-04-26,11375.0,0.3192976057016305,
2024-04-26,11400.0,0.3333217520988938,
2024-04-26,11425.0,0.34721190684310826,
2024-04-26,11450.0,0.36097525815777226,
2024-04-26,11475.0,0.3746182209474608,
2024-04-26,11500.0,0.38814655319651675,
2024-04-26,11525.0,0.4015654504623857,
2024-04-26,11550.0,0.41487962334200174,
2024-04-26,11575.0,0.42809336154147143,
2024-04-26,11600.0,0.4412105872968171,
2024-04-26,11625.0,0.45423490024824653,
2024-04-26,11650.0,0.46716961539486396,
2024-04-26,11700.0,0.4927822782530345,
2024-04-26,11750.0,0.5180705207470515,
2024-04-26,11800.0,0.5430533820090816,
2024-04-26,11850.0,0.5677475385431111,
2024-04-26,11900.0,0.5921677212222365,
2024-04-26,12000.0,0.6402372435123594,
2024-04-26,12100.0,0.6873516692619666,
2024-04-26,12200.0,0.7335846227031841,
2024-04-26,12300.0,0.778997707118071,
2024-04-26,12400.0,0.8236433150979325,
2024-04-26,12500.0,0.8675666270107922,
2024-04-26,12600.0,0.9108070697604977,
2024-04-26,12700.0,0.9533994057650106,
2024-05-03,8900.0,1.105634149879117,0.6040360619346246
2024-05-03,9000.0,1.0706184362269604,0.575272497627977
2024-05-03,9100.0,1.0229243462199453,0.5466875603104254
2024-05-03,9200.0,0.9785292721144494,0.5182664442250566
2024-05-03,9300.0,0.9342399118846126,0.4899934160706568
2024-05-03,9400.0,0.8786151882556071,0.4618515685056198
2024-05-03,9500.0,0.8458299364601715,0.43382250609762374
2024-05-03,9600.0,0.8016246894712122,0.40588593793014854
2024-05-03,9700.0,0.757353675629183,0.3780191386044958
2024-05-03,9750.0,0.7326400796573813,0.3641039607412906
2024-05-03,9800.0,0.7104663744118022,0.35019621934481665
2024-05-03,9850.0,0.6882449437393484,0.33629201877619014
